Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SLR_damages,TUR,0.00383912,0.00453161,0.00526365,0.00602462,0.00680516,0.00759885,0.00840136,0.00920892,0.0100182,0.0108267,0.0116324,0.0124333,0.0132277,0.0140138,0.0147902,0.0155552,0.0163074,0.0170452,0.0177699,0.0184816,0.0191815,0.0198719,0.0205539,0.0212277,0.0218936,0.0225518,0.0232025
SLR_damages,UKR,0.000885731,0.0010455,0.00121439,0.00138995,0.00157003,0.00175314,0.00193829,0.00212461,0.00231132,0.00249785,0.00268373,0.00286851,0.00305178,0.00323315,0.00341226,0.00358877,0.00376231,0.00393252,0.00409972,0.00426392,0.0044254,0.00458468,0.00474202,0.00489748,0.0050511,0.00520296,0.00535308
SLR_damages,STAN,0.000885731,0.0010455,0.00121439,0.00138995,0.00157003,0.00175314,0.00193829,0.00212461,0.00231132,0.00249785,0.00268373,0.00286851,0.00305178,0.00323315,0.00341226,0.00358877,0.00376231,0.00393252,0.00409972,0.00426392,0.0044254,0.00458468,0.00474202,0.00489748,0.0050511,0.00520296,0.00535308
SLR_damages,RUS,0.000885731,0.0010455,0.00121439,0.00138995,0.00157003,0.00175314,0.00193829,0.00212461,0.00231132,0.00249785,0.00268373,0.00286851,0.00305178,0.00323315,0.00341226,0.00358877,0.00376231,0.00393252,0.00409972,0.00426392,0.0044254,0.00458468,0.00474202,0.00489748,0.0050511,0.00520296,0.00535308
SLR_damages,ME,0.00383912,0.00453161,0.00526365,0.00602462,0.00680516,0.00759885,0.00840136,0.00920892,0.0100182,0.0108267,0.0116324,0.0124333,0.0132277,0.0140138,0.0147902,0.0155552,0.0163074,0.0170452,0.0177699,0.0184816,0.0191815,0.0198719,0.0205539,0.0212277,0.0218936,0.0225518,0.0232025
SLR_damages,INDIA,0.00153418,0.00181091,0.00210345,0.00240754,0.00271946,0.00303663,0.00335733,0.00368004,0.00400346,0.00432655,0.0046485,0.00496856,0.00528601,0.00560016,0.0059104,0.00621614,0.00651672,0.00681154,0.00710115,0.00738557,0.00766526,0.00794115,0.00821368,0.00848295,0.00874905,0.00901208,0.00927211
SLR_damages,KOR,0.00432943,0.00511035,0.00593589,0.00679404,0.00767427,0.00856933,0.00947433,0.010385,0.0112977,0.0122094,0.013118,0.0140212,0.014917,0.0158036,0.0166791,0.0175418,0.0183901,0.0192221,0.0200393,0.020842,0.0216312,0.0224098,0.0231789,0.0239387,0.0246897,0.0254319,0.0261657
SLR_damages,CHN,0.0031083,0.00366896,0.00426165,0.00487776,0.00550972,0.00615232,0.00680207,0.00745589,0.00811114,0.00876574,0.00941802,0.0100665,0.0107096,0.0113461,0.0119747,0.0125941,0.0132031,0.0138004,0.0143872,0.0149634,0.0155301,0.016089,0.0166412,0.0171868,0.0177259,0.0182588,0.0187856
SLR_damages,SEAS,0.0115265,0.0136056,0.0158035,0.0180882,0.0204316,0.0228146,0.025224,0.0276486,0.0300785,0.0325059,0.0349248,0.0373294,0.0397145,0.0420747,0.0444056,0.0467026,0.0489609,0.051176,0.0533518,0.0554887,0.0575901,0.0596629,0.0617104,0.0637335,0.0657327,0.0677089,0.0696625
SLR_damages,INDO,0.0115265,0.0136056,0.0158035,0.0180882,0.0204316,0.0228146,0.025224,0.0276486,0.0300785,0.0325059,0.0349248,0.0373294,0.0397145,0.0420747,0.0444056,0.0467026,0.0489609,0.051176,0.0533518,0.0554887,0.0575901,0.0596629,0.0617104,0.0637335,0.0657327,0.0677089,0.0696625
SLR_damages,JAP,0.00418993,0.0049457,0.00574463,0.00657513,0.007427,0.00829322,0.00916906,0.0100504,0.0109337,0.0118161,0.0126953,0.0135694,0.0144364,0.0152944,0.0161416,0.0169766,0.0177975,0.0186027,0.0193936,0.0201704,0.0209343,0.0216877,0.022432,0.0231674,0.0238942,0.0246125,0.0253227
SLR_damages,OCE,0.002694,0.00317993,0.00369362,0.00422761,0.00477533,0.00533228,0.00589542,0.0064621,0.00703001,0.00759736,0.0081627,0.00872472,0.00928216,0.00983381,0.0103786,0.0109155,0.0114433,0.011961,0.0124695,0.012969,0.0134601,0.0139445,0.0144231,0.0148959,0.0153632,0.0158251,0.0162817
SLR_damages,RSAS,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234
SLR_damages,RSAF,-0.000785592,-0.000927294,-0.00107709,-0.0012328,-0.00139253,-0.00155494,-0.00171915,-0.0018844,-0.00205001,-0.00221545,-0.00238031,-0.0025442,-0.00270675,-0.00286762,-0.00302648,-0.00318303,-0.00333695,-0.00348792,-0.00363621,-0.00378185,-0.00392507,-0.00406634,-0.0042059,-0.00434378,-0.00448004,-0.00461472,-0.00474787
LBD_factor,Global,0.999998,0.78748,0.638611,0.545828,0.485184,0.442368,0.409923,0.384364,0.36369,0.346415,0.33153,0.31845,0.306833,0.296444,0.287064,0.27848,0.270558,0.263405,0.256824,0.250815,0.245371,0.240363,0.235708,0.231374,0.227334,0.223561,0.220037
LOT_factor,Global,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
learning_factor,Global,0.999998,0.78748,0.638611,0.545828,0.485184,0.442368,0.409923,0.384364,0.36369,0.346415,0.33153,0.31845,0.306833,0.296444,0.287064,0.27848,0.270558,0.263405,0.256824,0.250815,0.245371,0.240363,0.235708,0.231374,0.227334,0.223561,0.220037
abatement_costs,CAN,0,0.00791091,0.0534264,0.127378,0.145233,0.150926,0.154515,0.169226,0.192089,0.214808,0.230859,0.235704,0.232966,0.229202,0.231059,0.242638,0.257248,0.247821,0.246429,0.237448,0.221061,0.212865,0.209798,0.206666,0.203501,0.200297,0.197009
abatement_costs,USA,0,0.0386259,0.277512,0.904835,1.71525,1.86004,1.98375,2.07591,2.13456,2.16154,2.16176,2.14483,2.13089,2.13261,2.12723,2.09181,2.03137,1.81684,1.70082,1.55505,1.38373,1.28291,1.22557,1.17713,1.13619,1.10173,1.07385
abatement_costs,MEX,0,0.00657275,0.0402508,0.0546472,0.0708219,0.0867314,0.103663,0.124524,0.150147,0.179959,0.211115,0.23987,0.265999,0.291228,0.318508,0.350117,0.382196,0.380473,0.390437,0.385909,0.366764,0.359343,0.35934,0.358167,0.356013,0.352984,0.348907
abatement_costs,RCAM,0,0.00551163,0.0118694,0.0169729,0.0235631,0.0333076,0.0478489,0.0686726,0.0959733,0.128723,0.166024,0.206933,0.251369,0.299463,0.349587,0.399272,0.44687,0.455694,0.478571,0.481534,0.463974,0.460071,0.464825,0.467176,0.46746,0.465902,0.462166
abatement_costs,BRA,0,0.00602929,0.0420285,0.127597,0.245252,0.322954,0.358581,0.362272,0.346304,0.33636,0.359325,0.431423,0.499317,0.498143,0.470115,0.478213,0.506231,0.483789,0.475494,0.455618,0.423706,0.407912,0.402166,0.396617,0.391147,0.385543,0.379565
abatement_costs,RSAM,0,0.0126754,0.0590282,0.127693,0.235855,0.324281,0.422909,0.477113,0.508498,0.573036,0.673084,0.78593,0.886418,0.953021,1.00195,1.05809,1.11356,1.06934,1.06474,1.02657,0.9559,0.921624,0.910083,0.898273,0.886294,0.874138,0.861516
abatement_costs,NAF,0,0.00620354,0.00995361,0.0143001,0.0190375,0.0242789,0.0309991,0.0407023,0.0536076,0.0689388,0.0853641,0.101389,0.117358,0.134272,0.151786,0.169062,0.185432,0.186209,0.19279,0.191894,0.183368,0.180372,0.180878,0.180612,0.179679,0.178144,0.175886
abatement_costs,WAF,0,0.00933272,0.0170769,0.0225224,0.0269193,0.037661,0.0525169,0.0601912,0.067778,0.101371,0.172079,0.2775,0.419821,0.602587,0.830785,1.11261,1.39997,1.59422,1.80563,1.92127,1.93061,1.97478,2.04174,2.08783,2.11635,2.12961,2.12628
abatement_costs,EAF,0,0.000809518,0.00157403,0.00234098,0.00310343,0.00417735,0.00583771,0.00841161,0.0125875,0.0196026,0.0315675,0.0515703,0.0828665,0.128108,0.18622,0.252846,0.324884,0.371342,0.425461,0.456877,0.462532,0.476023,0.494641,0.507847,0.516406,0.520877,0.520812
abatement_costs,SAF,0,0.00789741,0.0315034,0.040715,0.0509749,0.0650711,0.0825041,0.100686,0.118154,0.134037,0.148315,0.161466,0.173652,0.184874,0.194664,0.20252,0.208338,0.196751,0.193607,0.184814,0.17063,0.16338,0.160445,0.157651,0.154976,0.152395,0.149852
abatement_costs,WEU,0,0.0354813,0.255925,0.407223,0.468886,0.555145,0.664174,0.784264,0.901351,1.00325,1.09951,1.20189,1.28747,1.33277,1.36696,1.42384,1.48506,1.41634,1.39905,1.3408,1.24294,1.19272,1.17239,1.15263,1.13344,1.11468,1.0961
abatement_costs,CEU,0,0.00727297,0.0508929,0.0796862,0.100457,0.12082,0.141112,0.16267,0.184603,0.205009,0.222409,0.235443,0.24176,0.240215,0.236786,0.2377,0.239787,0.221673,0.212955,0.199559,0.181706,0.171792,0.166831,0.162471,0.158609,0.15515,0.152044
abatement_costs,TUR,0,0.0168437,0.0249129,0.0322959,0.0393019,0.0475314,0.0579004,0.0707187,0.0849615,0.0989564,0.112186,0.124718,0.136922,0.148821,0.158123,0.162544,0.163517,0.151775,0.146947,0.138186,0.12588,0.119002,0.11553,0.112425,0.109648,0.107173,0.104987
abatement_costs,UKR,0,0.00490354,0.0136883,0.0204604,0.0285063,0.0356263,0.0426007,0.051662,0.0617622,0.0702953,0.0771262,0.0834643,0.0894263,0.0947143,0.0996271,0.104527,0.108921,0.104176,0.103558,0.0998068,0.0929765,0.0896893,0.0886178,0.0875171,0.0863815,0.0852008,0.0839256
abatement_costs,STAN,0,0.00682003,0.0112934,0.0159197,0.0198417,0.0227203,0.0257733,0.0306033,0.0358504,0.0395105,0.0442756,0.0536541,0.0637616,0.069067,0.0709778,0.0726459,0.0740581,0.0692893,0.0673186,0.0636117,0.0582737,0.0553502,0.0539434,0.0526729,0.0515221,0.0504746,0.0495205
abatement_costs,RUS,0,0.0693584,0.127654,0.168349,0.202586,0.229254,0.252128,0.276536,0.306521,0.343037,0.372482,0.380674,0.379857,0.386199,0.393806,0.392945,0.385319,0.348495,0.329708,0.304124,0.272614,0.254318,0.244229,0.235613,0.228256,0.222008,0.216867
abatement_costs,ME,0,0.0545081,0.0847949,0.112377,0.142766,0.17371,0.206945,0.245221,0.287564,0.331432,0.375362,0.419022,0.465109,0.516122,0.567599,0.613363,0.652013,0.635347,0.640842,0.623787,0.584953,0.566572,0.561113,0.554833,0.547948,0.540592,0.532621
abatement_costs,INDIA,0,0.0344802,0.0621464,0.0989122,0.148612,0.219934,0.317325,0.441369,0.595019,0.780196,0.985312,1.19209,1.39941,1.61128,1.81141,1.9799,2.12287,2.09309,2.14016,2.11017,2.00202,1.96032,1.96073,1.95537,1.94483,1.92945,1.90776
abatement_costs,KOR,0,0.0166854,0.0865572,0.140093,0.161242,0.180735,0.198841,0.21413,0.225678,0.232785,0.234611,0.230765,0.223187,0.214492,0.206125,0.198737,0.191093,0.169073,0.156527,0.142011,0.125717,0.116079,0.110525,0.105888,0.101987,0.0986844,0.0959341
abatement_costs,CHN,0,0.199521,1.01227,2.15409,2.69275,3.20602,3.65658,3.98476,4.18554,4.27185,4.23169,4.06548,3.83804,3.62384,3.44155,3.2863,3.13102,2.74458,2.51782,2.26656,1.99345,1.83014,1.73411,1.65477,1.5888,1.53367,1.48857
abatement_costs,SEAS,0,0.0304552,0.0488645,0.0687262,0.0886669,0.109524,0.13528,0.171425,0.215778,0.262509,0.31469,0.377076,0.437003,0.478325,0.513943,0.563813,0.620406,0.621635,0.641003,0.636983,0.608596,0.59886,0.600834,0.600253,0.597362,0.592242,0.584363
abatement_costs,INDO,0,0.0237905,0.043851,0.0653903,0.0899709,0.114725,0.141818,0.177154,0.221252,0.27045,0.319003,0.360966,0.399571,0.441067,0.482763,0.519418,0.551104,0.537938,0.545631,0.53471,0.504905,0.492641,0.491336,0.488705,0.484782,0.47955,0.472509
abatement_costs,JAP,0,0.00632648,0.0470986,0.153031,0.227725,0.25079,0.276728,0.304075,0.328996,0.347119,0.35687,0.358981,0.359339,0.363719,0.369328,0.371727,0.370955,0.341839,0.330048,0.310695,0.283972,0.269917,0.263667,0.258049,0.252838,0.247858,0.242861
abatement_costs,OCE,0,0.00139102,0.0120143,0.049419,0.108389,0.168316,0.179458,0.17509,0.176466,0.203819,0.233906,0.236548,0.229249,0.237605,0.255214,0.26913,0.278559,0.264802,0.262144,0.251132,0.232296,0.222673,0.218792,0.215,0.211312,0.207736,0.204236
abatement_costs,RSAS,0,0.00183827,0.00340458,0.00568176,0.00903699,0.014203,0.0222476,0.0345369,0.0520629,0.0755399,0.106553,0.147163,0.198431,0.260793,0.335345,0.422417,0.517542,0.570029,0.635738,0.670741,0.671169,0.685276,0.708181,0.724297,0.734425,0.739112,0.737563
abatement_costs,RSAF,0,0.00217288,0.0032238,0.00600747,0.00972654,0.0135235,0.0111041,0.0143643,0.018374,0.0268691,0.0415836,0.0635741,0.0925701,0.127258,0.169612,0.222634,0.282515,0.317666,0.35803,0.379952,0.381352,0.389717,0.402649,0.411597,0.417177,0.419814,0.419229
area_under_MAC,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,0,0.00468008,0.0288463,0.0628591,0.0656328,0.0627929,0.0595337,0.060685,0.0641028,0.0664745,0.0662307,0.0628719,0.0580092,0.0535086,0.0507669,0.0503303,0.0504854,0.0460958,0.043676,0.0404172,0.0363767,0.0340407,0.0327672,0.0316782,0.0307468,0.0299507,0.0292936
rel_abatement_costs,USA,0,0.00210909,0.0137969,0.0417377,0.0744488,0.0764566,0.077527,0.0772875,0.0757328,0.0730606,0.0697491,0.0663174,0.0633393,0.0610797,0.058858,0.0560618,0.0527821,0.0457499,0.0415925,0.0370843,0.0322976,0.0293954,0.0276484,0.0262247,0.0250656,0.0241305,0.0234216
rel_abatement_costs,MEX,0,0.00287842,0.0152189,0.0180463,0.0205958,0.022337,0.0237628,0.025532,0.027675,0.0299658,0.0318985,0.0330199,0.0334998,0.0336941,0.0339657,0.0345112,0.0349402,0.0324049,0.0312456,0.0293388,0.0267274,0.0252758,0.0245536,0.0239206,0.023366,0.0228815,0.0224686
rel_abatement_costs,RCAM,0,0.00453708,0.00811173,0.00975966,0.0114981,0.0138679,0.0171127,0.0212539,0.0258731,0.0304015,0.0345521,0.0381696,0.04133,0.0441325,0.046421,0.0480208,0.0489711,0.045828,0.0446806,0.0423174,0.0388032,0.0369253,0.0360775,0.0353187,0.0346407,0.0340386,0.0335138
rel_abatement_costs,BRA,0,0.00190483,0.0115756,0.0314397,0.0549539,0.0663036,0.0677919,0.063355,0.0563177,0.0511579,0.0513207,0.0580393,0.0635135,0.060138,0.0539866,0.0523095,0.052803,0.0481733,0.0453942,0.0419769,0.037884,0.0355543,0.0343205,0.0332809,0.0323974,0.0316339,0.0309817
rel_abatement_costs,RSAM,0,0.00352264,0.0139026,0.0259243,0.0418318,0.0507362,0.0588534,0.0594508,0.0570746,0.0582977,0.0624837,0.0670133,0.0697966,0.0696026,0.0681832,0.0673978,0.0665937,0.0601642,0.0567146,0.0522432,0.0468294,0.0437221,0.0420448,0.0406348,0.0394494,0.0384573,0.0376605
rel_abatement_costs,NAF,0,0.00346165,0.00438912,0.00514525,0.00571755,0.00618021,0.0067723,0.00771442,0.00889514,0.0101002,0.0111609,0.011965,0.0126121,0.0132293,0.0137971,0.0142587,0.0145687,0.013676,0.0133384,0.0126405,0.0116012,0.0110336,0.0107641,0.0105186,0.0102947,0.0100903,0.00990458
rel_abatement_costs,WAF,0,0.00555368,0.00734643,0.00716299,0.00639982,0.00674359,0.00713614,0.00626271,0.00545691,0.00639158,0.0086112,0.0111766,0.0138166,0.0164405,0.0190081,0.021587,0.0234249,0.0234767,0.0239359,0.0234414,0.0220436,0.021361,0.021147,0.0209075,0.0206616,0.020423,0.020204
rel_abatement_costs,EAF,0,0.00109616,0.00156358,0.00173258,0.00171949,0.00173775,0.00183582,0.00201972,0.00233213,0.00283409,0.00360507,0.00471298,0.00615073,0.00783292,0.00947734,0.0108208,0.0119052,0.0119178,0.0122515,0.0120808,0.0114265,0.0111273,0.0110613,0.0109729,0.0108731,0.0107699,0.0106685
rel_abatement_costs,SAF,0,0.0096606,0.0323364,0.0359197,0.0393762,0.0446177,0.0507171,0.0559023,0.0596352,0.0618792,0.0630542,0.0636653,0.0639116,0.0638897,0.0635774,0.0628974,0.0616918,0.0555528,0.0523259,0.0481434,0.043092,0.0401855,0.0386068,0.0372758,0.0361508,0.0352021,0.0344266
rel_abatement_costs,WEU,0,0.00231615,0.0155404,0.0229609,0.0245276,0.0269442,0.0299458,0.032903,0.0352072,0.0364898,0.0373341,0.0382672,0.0385718,0.0376624,0.0365258,0.0360661,0.0357212,0.0323995,0.030584,0.0282161,0.0253361,0.0236648,0.0227474,0.0219697,0.0213099,0.0207513,0.0202954
rel_abatement_costs,CEU,0,0.00257987,0.0160538,0.0226813,0.026193,0.0292639,0.0320375,0.0347732,0.0371854,0.0388918,0.0398944,0.0402316,0.0395754,0.0377868,0.0358401,0.0346259,0.0336224,0.0299379,0.0277904,0.0252928,0.0224671,0.020797,0.0198437,0.0190539,0.0183983,0.0178542,0.0174189
rel_abatement_costs,TUR,0,0.0103722,0.0131028,0.0147737,0.0158428,0.0170503,0.0186467,0.020613,0.0225677,0.0240981,0.0252118,0.0260412,0.026712,0.0272518,0.0273004,0.0265677,0.0253576,0.0223603,0.0206671,0.0186956,0.0164886,0.0151675,0.0143963,0.0137609,0.0132385,0.0128136,0.012487
rel_abatement_costs,UKR,0,0.00799303,0.0189062,0.0244364,0.030081,0.0338344,0.0367534,0.0405941,0.0441923,0.0458143,0.0461454,0.0464218,0.0466247,0.046494,0.0462414,0.0460678,0.0456802,0.0416086,0.0395636,0.0367335,0.0331647,0.0311527,0.0301093,0.0292176,0.0284508,0.0277892,0.0272269
rel_abatement_costs,STAN,0,0.0085098,0.0110795,0.012952,0.0139606,0.0142935,0.0148424,0.0163757,0.017877,0.0182877,0.0190763,0.0217037,0.024349,0.0249486,0.0242909,0.0235961,0.0228608,0.0203579,0.0189158,0.0172178,0.0152869,0.0141406,0.0134827,0.0129379,0.012487,0.0121162,0.0118256
rel_abatement_costs,RUS,0,0.0200095,0.0319925,0.0375053,0.0411926,0.0436248,0.0453676,0.0469647,0.0488786,0.0511509,0.0521805,0.0506394,0.0483071,0.0470684,0.0460833,0.044228,0.0417461,0.0363523,0.0332138,0.0297406,0.0259966,0.0237353,0.0223877,0.0212885,0.0203939,0.0196743,0.0191302
rel_abatement_costs,ME,0,0.0120163,0.0155668,0.0175294,0.0192952,0.0206964,0.0219971,0.0234317,0.0248008,0.0258627,0.0266241,0.0271779,0.0277151,0.0283515,0.0288358,0.0289118,0.0286079,0.0260504,0.0247495,0.0229309,0.020645,0.0193262,0.0186131,0.0180045,0.0174858,0.017047,0.0166911
rel_abatement_costs,INDIA,0,0.00365665,0.00501684,0.00630938,0.00769318,0.00942665,0.0114598,0.0136394,0.0159472,0.0183561,0.0206022,0.0224181,0.0239126,0.0252419,0.0262428,0.0267349,0.0268302,0.0248157,0.0239607,0.0225323,0.020557,0.0194777,0.0189621,0.0185109,0.0181134,0.0177625,0.0174547
rel_abatement_costs,KOR,0,0.00750314,0.0343352,0.0505684,0.0540922,0.0571685,0.0599917,0.0622294,0.0636971,0.0642371,0.0635546,0.0614828,0.0585631,0.0555109,0.0527421,0.0504215,0.0481172,0.0422057,0.0387339,0.0348709,0.0306595,0.028137,0.0266506,0.0254221,0.0244006,0.0235481,0.0228534
rel_abatement_costs,CHN,0,0.00600435,0.02462,0.0455017,0.0513814,0.05647,0.0606871,0.0635902,0.0649934,0.0648608,0.0631377,0.0599652,0.0562382,0.0529327,0.0502188,0.0479492,0.045685,0.0400212,0.0366788,0.0329819,0.0289721,0.0265656,0.0251419,0.0239654,0.0229868,0.0221689,0.0214991
rel_abatement_costs,SEAS,0,0.00805772,0.0105414,0.0124183,0.0136621,0.0145648,0.0156958,0.0175303,0.0196172,0.0213782,0.0231351,0.0252212,0.0267859,0.0270431,0.0269604,0.0275853,0.0284097,0.0267196,0.0260433,0.0247059,0.0227184,0.0216508,0.0211614,0.0207121,0.020296,0.0199055,0.0195352
rel_abatement_costs,INDO,0,0.00997828,0.0141347,0.0169276,0.0192994,0.0208633,0.0222853,0.024458,0.0272332,0.0300636,0.0323789,0.0337625,0.0346809,0.0357216,0.0366906,0.0372445,0.0373868,0.0345729,0.0333966,0.0314266,0.0286915,0.0272118,0.0265151,0.0258946,0.0253331,0.0248171,0.0243335
rel_abatement_costs,JAP,0,0.00140245,0.0100205,0.0316794,0.0461759,0.0497617,0.0536104,0.0573971,0.0604594,0.0621344,0.0623248,0.061303,0.0600661,0.0595078,0.0591443,0.058278,0.0569306,0.0513388,0.0485753,0.0449326,0.0404507,0.0379483,0.036664,0.0355657,0.0346076,0.0337552,0.0329811
rel_abatement_costs,OCE,0,0.00104295,0.00800267,0.0296595,0.0590983,0.083677,0.0815743,0.0730368,0.0676067,0.0717141,0.0758556,0.0711138,0.0642469,0.0624124,0.0631338,0.0629301,0.0616953,0.055624,0.052491,0.0483056,0.0432007,0.040244,0.038618,0.0372405,0.0360743,0.0350943,0.0343044
rel_abatement_costs,RSAS,0,0.00103256,0.00147478,0.00193693,0.00245517,0.00310257,0.0039462,0.00502494,0.00626776,0.00758528,0.0090024,0.0105598,0.0122219,0.0139317,0.0156571,0.0173515,0.0188876,0.0187185,0.0190957,0.0187588,0.017719,0.017254,0.017161,0.0170351,0.0168879,0.0167273,0.0165551
rel_abatement_costs,RSAF,0,0.00346508,0.00404959,0.00603086,0.00773991,0.00840402,0.00535112,0.00537558,0.00537015,0.00618546,0.00761897,0.00937847,0.011139,0.0126463,0.0140457,0.0155073,0.0168502,0.0165957,0.0167842,0.0163569,0.0153381,0.0148314,0.0146592,0.0144784,0.0142998,0.0141309,0.0139797
carbonprice,CAN,0,0.174507,0.574679,0.963004,1.00188,1.02848,1.0498,1.07296,1.09922,1.12687,1.1506,1.16613,1.17438,1.17783,1.18005,1.18247,1.17913,1.10593,1.06717,1.01086,0.938075,0.89432,0.869176,0.846809,0.826909,0.809225,0.793789
carbonprice,USA,0,0.103603,0.372742,0.800535,1.20302,1.22387,1.23763,1.24328,1.24232,1.23623,1.22449,1.20689,1.18483,1.15931,1.12905,1.09284,1.05079,0.95353,0.894266,0.826888,0.752035,0.704763,0.675123,0.650022,0.628752,0.610806,0.596245
carbonprice,MEX,0,0.124309,0.377989,0.417436,0.456236,0.497022,0.540721,0.587402,0.636046,0.6851,0.732867,0.777729,0.818977,0.856301,0.889205,0.916691,0.93664,0.900872,0.888608,0.857585,0.808601,0.780981,0.767127,0.753875,0.74127,0.729326,0.718013
carbonprice,RCAM,0,0.178945,0.267728,0.311722,0.356356,0.405295,0.459606,0.519254,0.583745,0.651963,0.722491,0.793829,0.864627,0.933476,0.998304,1.05648,1.10488,1.08326,1.087,1.06331,1.01312,0.987541,0.977719,0.966982,0.95566,0.943965,0.931783
carbonprice,BRA,0,0.0423571,0.1401,0.262243,0.369663,0.421951,0.450721,0.476442,0.499905,0.523143,0.548889,0.578715,0.605981,0.622931,0.633868,0.64472,0.653589,0.624185,0.613588,0.591288,0.557325,0.538917,0.530349,0.522123,0.514127,0.506258,0.498287
carbonprice,RSAM,0,0.0754959,0.190296,0.304542,0.434548,0.480347,0.52859,0.573341,0.616265,0.661742,0.708581,0.753573,0.793831,0.82695,0.853329,0.873854,0.887419,0.846409,0.830833,0.798253,0.749477,0.722226,0.708616,0.695809,0.683751,0.672387,0.661625
carbonprice,NAF,0,0.163624,0.197139,0.229611,0.262126,0.296183,0.332225,0.370215,0.409854,0.450381,0.490011,0.527024,0.560708,0.590538,0.615785,0.635732,0.64992,0.626972,0.619668,0.599448,0.566743,0.548346,0.539216,0.530369,0.521839,0.513628,0.505679
